time,best,best bound,gap %,status
4.071570873260498,-0.27650000000001723,1e+100,3.616636528028708e+102,2
time,best,best bound,gap %,status
8.438706874847412,1.7037666666665552,8.876333333333989,420.9829201965001,2
time,best,best bound,gap %,status
59.664817094802856,1.7530999999998995,4.857853475913933,177.10076298637904,2
time,best,best bound,gap %,status
59.81228685379028,1.7573333333332326,4.857853475913933,176.43324028343386,2
time,best,best bound,gap %,status
338.6258270740509,4.399666666666736,4.74489076479081,7.84659666923408,2
time,best,best bound,gap %,status
379.726007938385,4.472611111952023,4.744843145743195,6.086646636093489,2
time,best,best bound,gap %,status
404.0951280593872,4.689588888888977,4.74434137806643,1.1675328152362723,2
time,best,best bound,gap %,status
414.9441809654236,4.6920666674328615,4.744285822510875,1.1129244057945977,2
time,best,best bound,gap %,status
463.13305377960205,4.693144444444528,4.74428582251087,1.0897039004814846,2
time,best,best bound,gap %,status
471.9799950122833,4.6964777777778615,4.74428582251087,1.01795530597887,2
time,best,best bound,gap %,status
494.55824184417725,4.696811111111193,4.74428582251087,1.0107860477370678,2
time,best,best bound,gap %,status
538.116448879242,4.698700000695634,4.744161363636415,0.9675306560123116,2
time,best,best bound,gap %,status
569.1072580814362,4.699033333333412,4.744029088504144,0.9575534366088906,2
time,best,best bound,gap %,status
569.1224548816681,4.700000000711622,4.744029088504144,0.9367891018267105,2
time,best,best bound,gap %,status
569.1533889770508,4.701000000210403,4.744029088504144,0.9153177683857714,2
time,best,best bound,gap %,status
589.1320979595184,4.702466667013166,4.744029088504144,0.8838429793140229,2
time,best,best bound,gap %,status
589.1556010246277,4.702611111708963,4.744029088504144,0.8807442463625104,2
time,best,best bound,gap %,status
608.5877499580383,4.704077777777851,4.744029088504144,0.8492910324532411,2
time,best,best bound,gap %,status
608.6130158901215,4.7041000000000714,4.744029088504144,0.8488146192485659,2
time,best,best bound,gap %,status
608.6358790397644,4.7041777792847075,4.744029088504144,0.8471471761744502,2
time,best,best bound,gap %,status
628.6167888641357,4.704888890579152,4.744029088504144,0.8319048299602606,2
time,best,best bound,gap %,status
628.6471631526947,4.7049444458762615,4.744029088504144,0.8307142215491798,2
time,best,best bound,gap %,status
628.6702418327332,4.705200001439058,4.744029088504144,0.8252377593558177,2
time,best,best bound,gap %,status
628.6944580078125,4.705300001222655,4.744029088504144,0.8230949625193952,2
time,best,best bound,gap %,status
650.1639170646667,4.705455556354817,4.744029088504144,0.8197619058845943,2
time,best,best bound,gap %,status
650.1929318904877,4.705811112308275,4.744029088504144,0.8121442889177506,2
time,best,best bound,gap %,status
650.2298719882965,4.706066668095195,4.744029088504144,0.8066698388765985,2
time,best,best bound,gap %,status
673.0146951675415,4.707177777777847,4.744029088504144,0.7828748448862141,2
time,best,best bound,gap %,status
697.4579439163208,4.7084333353919785,4.744029088504144,0.755999938336219,2
time,best,best bound,gap %,status
697.4787728786469,4.7086111124509475,4.744029088504144,0.7521958218112511,2
time,best,best bound,gap %,status
726.1513478755951,4.709077778787533,4.744029088504144,0.742211349195639,2
time,best,best bound,gap %,status
753.9709627628326,4.709233333333401,4.744029088504144,0.7388836506453755,2
time,best,best bound,gap %,status
753.9953119754791,4.7100000016067405,4.744029088504144,0.7224859211421419,2
time,best,best bound,gap %,status
781.4203209877014,4.710155555777845,4.744029088504144,0.7191595335900641,2
time,best,best bound,gap %,status
781.4585349559784,4.710311111111178,4.744029088504144,0.7158333408897,2
time,best,best bound,gap %,status
781.4776060581207,4.711233334766675,4.744029088504144,0.6961182222806044,2
time,best,best bound,gap %,status
809.8336799144745,4.711388890535233,4.744029088504144,0.6927935419316067,2
time,best,best bound,gap %,status
809.886785030365,4.711566667584709,4.744029088504144,0.6889941968299961,2
time,best,best bound,gap %,status
837.6583869457245,4.711800000000068,4.744029088504144,0.6840079906633487,2
time,best,best bound,gap %,status
837.6725821495056,4.711822224946207,4.744029088504144,0.6835330795678388,2
time,best,best bound,gap %,status
864.3319101333618,4.711977779285384,4.744029088504144,0.680209260741057,2
time,best,best bound,gap %,status
864.3571879863739,4.712055557434237,4.744029088504144,0.6785474126989472,2
time,best,best bound,gap %,status
864.3952097892761,4.712055558093452,4.744029088504144,0.6785473986140541,2
time,best,best bound,gap %,status
894.0091729164124,4.712211111111179,4.744029088504144,0.6752239371860835,2
time,best,best bound,gap %,status
894.030827999115,4.712288888998279,4.744029088504144,0.6735622593081826,2
time,best,best bound,gap %,status
894.0454199314117,4.71228889118904,4.744029088504144,0.6735622125046538,2
time,best,best bound,gap %,status
924.7171878814697,4.712444444444511,4.744029088504144,0.6702390751124473,2
time,best,best bound,gap %,status
924.7826521396637,4.712522224700326,4.744029088504144,0.6685775111823822,2
time,best,best bound,gap %,status
1026.5211517810822,4.712600001693703,4.744029088504144,0.666916071789356,2
time,best,best bound,gap %,status
1026.5550000667572,4.7129333333334,4.744029088504144,0.6597962027345422,2
time,best,best bound,gap %,status
1062.188157081604,4.712933334555572,4.744029088504144,0.6597961766311295,2
time,best,best bound,gap %,status
1186.463348865509,4.713011111872847,4.744029088504144,0.6581350201606284,2
time,best,best bound,gap %,status
1228.0389738082886,4.713011113447884,4.744028030303085,0.658112533762091,2
time,best,best bound,gap %,status
2391.706233024597,4.713088888888956,4.728116237566434,0.3188428869420366,2
time,best,best bound,gap %,status
2406.3502190113068,4.713088890323874,4.728116237566434,0.31884285639958065,2
time,best,best bound,gap %,status
2406.371438026428,4.713088891238597,4.728116237566434,0.3188428369295671,2
time,best,best bound,gap %,status
2465.4627249240875,4.713088892396232,4.72809360749479,0.31836265856909796,2
