time,best,best bound,gap %,status
154.6148180961609,-138.38650000002025,1e+100,7.226138387775206e+99,2
time,best,best bound,gap %,status
571.2160491943359,-63.48050000000518,-62.90299999999995,0.9097281842537206,2
time,best,best bound,gap %,status
576.7206931114197,-63.29450000000545,-62.90299999999995,0.6185371556856701,2
time,best,best bound,gap %,status
579.7283432483673,-63.08450000000507,-62.90299999999995,0.28770934223954886,2
time,best,best bound,gap %,status
583.2447171211243,-63.06650000000525,-62.90299999999995,0.2592501565891339,2
time,best,best bound,gap %,status
621.4586081504822,-63.05850000000525,-62.903499999999944,0.24580349993307163,2
time,best,best bound,gap %,status
668.07044506073,-62.97850000000439,-62.903499999999944,0.11908826028634932,2
time,best,best bound,gap %,status
1329.4615132808685,-62.940500000004384,-62.92399999999995,0.026215235030597566,2
time,best,best bound,gap %,status
1562.3683371543884,-62.938500000004794,-62.92450000000204,0.022243936545598694,2
