time,best,best bound,gap %,status
41.04205298423767,8.068450001307708,8.165950001307667,1.2084105371435256,2
time,best,best bound,gap %,status
41.09188413619995,8.09995000130771,8.105650001307708,0.07037080474668245,2
time,best,best bound,gap %,status
41.146108865737915,8.101350001307708,8.103600001307708,0.02777314891514246,2
time,best,best bound,gap %,status
41.158320903778076,8.101750001307709,8.103250001307709,0.018514518465244434,2
time,best,best bound,gap %,status
41.23029088973999,8.102000001307708,8.102650001307708,0.008022710440574524,2
time,best,best bound,gap %,status
41.68642497062683,8.101999999999938,8.102650001307708,0.008022726583191296,2
