time,best,best bound,gap %,status
33.452101945877075,6.3246222264106615,6.420522226410667,1.5162960974892985,2
time,best,best bound,gap %,status
33.4939980506897,6.354444448632884,6.362191057516203,0.12190851530672422,2
time,best,best bound,gap %,status
33.51799917221069,6.355366670855106,6.362191057516203,0.1073799044891087,2
time,best,best bound,gap %,status
33.55668616294861,6.35711111529955,6.358618122447882,0.023705848788846292,2
time,best,best bound,gap %,status
33.61068606376648,6.357522226410661,6.358121532060334,0.009426717333102866,2
