name,I size,L size,S size,model time,best obj,best bound,gap %,status,total time
Instance_168_100_,168,100,10,10800.63486,7.251,7.7795,7.288649841,2,10801.36
Instance_168_100_,168,100,100,9988.688423,7.5799,8.3114,9.650523094,2,10809.47354
Instance_168_100_,168,100,200,10320.61736,7.19985,8.51325,18.24204671,2,10818.35756
Instance_500_100_,500,100,10,539.5240462,9.877,10.4055,5.350815025,2,10802.19855
Instance_500_100_,500,100,100,10810.64425,10.77505,12.51735,16.16976255,2,10815.22243
Instance_500_100_,500,100,200,8295.105917,9.7136,12.4625,28.29949761,2,10829.80341
Instance_1500_100_,1500,100,10,455.4788759,13.1205,13.8,5.178918486,2,10803.62602
Instance_1500_100_,1500,100,100,6533.57367,14.62075,16.84185,15.19142315,2,10824.64776
Instance_1500_100_,1500,100,200,5925.881543,10.9103,17.21,57.74085039,2,10848.92198
