name,I size,L size,S size,model time,best obj,best bound,gap %,status,total time,iteration
Instance_900_16_,900,16,10,2.968578815,8.4325,8.437448454,0.058683114,2,7.309836149,V2 BLS
Instance_900_16_,900,16,10,3.024276972,8.4375,8.508524832,0.84177579,2,570.3780172,V2 BLS
Instance_900_16_,900,16,10,2.70773983,8.4425,8.4465,0.047379331,2,1313.208835,V2 BLS
Instance_900_16_,900,16,10,2.885421038,8.442500005,8.445369825,0.033992534,2,1966.764108,V2 BLS
Instance_900_16_,900,16,10,2.804898739,8.4475,8.514690478,0.79538891,2,2757.748294,V2 BLS
Instance_900_16_,900,16,50,12.78061008,9.238,9.2445,0.07036155,2,14.1606679,0
Instance_900_16_,900,16,50,12.5734148,9.242000006,9.249000006,0.075741182,2,417.945514,V2 BLS
Instance_900_16_,900,16,50,13.44981885,9.2445,9.244500006,6.76787E-08,2,459.0474958,V2 BLS
Instance_900_16_,900,16,50,12.2962079,9.2445,9.251,0.070312077,2,847.6275997,V2 BLS
Instance_900_16_,900,16,50,12.36312199,9.2495,9.2565,0.075679766,2,1016.488861,V2 BLS
Instance_900_16_,900,16,50,12.01836681,9.253,9.262,0.097265752,2,2028.631621,V2 BLS
Instance_900_16_,900,16,50,12.33830309,9.2585,9.2675,0.097207971,2,3096.014084,V2 BLS
Instance_900_16_,900,16,100,36.76042175,9.2599,9.260671425,0.008330809,2,38.43216705,0
Instance_900_16_,900,16,100,34.98511195,9.2689,9.293626979,0.266773612,2,478.315109,V2 BLS
Instance_900_16_,900,16,100,36.33458996,9.270250001,9.272880377,0.028374382,2,1764.313571,V2 BLS
Instance_900_16_,900,16,150,60.77693701,9.175755556,9.176360845,0.00659662,2,62.68756104,0
Instance_900_16_,900,16,150,65.40282917,9.176411111,9.176892772,0.005248904,2,795.9143481,V2 BLS
Instance_900_16_,900,16,200,84.26273322,9.3896,9.3953,0.060705461,2,88.55245996,0
Instance_900_16_,900,16,200,94.597965,9.3898,9.40025,0.111290975,2,3134.334946,V2 BLS
Instance_900_50_,900,50,10,7.239744186,12.535,12.535,0,2,7.788822174,0
Instance_900_50_,900,50,10,16.53478885,12.5655,12.5705,0.03979146,2,98.25059319,V4 BLS
Instance_900_50_,900,50,10,10.27017117,12.5715,12.61084835,0.312996481,2,216.0851662,V4 BLS
Instance_900_50_,900,50,10,10.42028069,12.6515,12.68283859,0.247706486,2,228.1195343,V4 BLS
Instance_900_50_,900,50,10,8.595243931,12.6665,12.67150002,0.039474361,2,237.5828249,V4 BLS
Instance_900_50_,900,50,10,8.758801222,12.6745,12.70869846,0.269820965,2,292.1143241,V4 BLS
Instance_900_50_,900,50,10,12.56694984,12.7245,12.7245,1.79322E-08,2,481.4634352,V4 BLS
Instance_900_50_,900,50,10,9.632655859,12.776,12.78100005,0.039136265,2,491.916512,V4 BLS
Instance_900_50_,900,50,10,10.42022872,12.8525,12.86934935,0.131097854,2,824.2584112,V4 BLS
Instance_900_50_,900,50,10,8.401539087,12.87150001,12.882562,0.085941681,2,1238.341683,V4 BLS
Instance_900_50_,900,50,10,10.21711087,12.903,12.90300002,1.28089E-07,2,1993.961949,V4 BLS
Instance_900_50_,900,50,10,9.492168903,12.915,12.92,0.038714673,2,2442.426148,V4 BLS
Instance_900_50_,900,50,10,13.2970109,12.92400001,12.92900001,0.038687713,2,2805.459934,V4 BLS
Instance_900_50_,900,50,10,13.29639983,12.92600001,12.93305,0.054541224,2,3334.555957,V4 BLS
Instance_900_50_,900,50,50,64.55273485,12.286,12.2895,0.02848771,2,66.272964,0
Instance_900_50_,900,50,50,53.27111793,12.2975,12.3225,0.203293352,2,1218.433938,V4 BLS
Instance_900_50_,900,50,50,54.2087307,12.3,12.30100001,0.008130148,2,3534.502331,V4 BLS
Instance_900_50_,900,50,100,130.0532639,12.29315,12.29405,0.007321191,2,133.3391569,0
Instance_900_50_,900,50,150,255.480705,11.83602222,11.83714636,0.009497579,2,260.3906,0
Instance_900_50_,900,50,150,235.831181,11.83781111,11.83856859,0.006398848,2,2024.452282,V4 BLS
Instance_900_50_,900,50,200,401.66047,11.98955,11.9905,0.007923567,2,408.518589,0
Instance_900_50_,900,50,200,368.2995119,12.02415,12.02525,0.009148256,2,789.1483831,V4 BLS
Instance_900_100_,900,100,10,8.747003794,12.79,12.82278192,0.25630901,2,9.926383018,0
Instance_900_100_,900,100,10,9.047886848,12.8315,12.8315,1.38437E-14,2,20.31869698,V4 BLS
Instance_900_100_,900,100,10,10.40688992,12.86,12.86,0,2,42.63151383,V4 BLS
Instance_900_100_,900,100,10,8.016851902,12.927,12.927,0,2,108.1619432,V4 BLS
Instance_900_100_,900,100,10,8.79791069,12.932,12.932,0,2,293.3530772,V4 BLS
Instance_900_100_,900,100,10,10.55868793,12.932,12.97602894,0.34046507,2,509.672421,V4 BLS
Instance_900_100_,900,100,10,9.837198019,12.948,12.96044444,0.096110939,2,1020.188091,V4 BLS
Instance_900_100_,900,100,10,9.996101856,12.95550002,12.95550002,0,2,1049.701716,V4 BLS
Instance_900_100_,900,100,10,11.04211688,13.0105,13.06416131,0.41244614,2,1752.795455,V4 BLS
Instance_900_100_,900,100,10,8.374591112,13.0425,13.0425,1.09104E-08,2,3069.427664,V4 BLS
Instance_900_100_,900,100,10,9.7800138,13.05100001,13.06138889,0.079602244,2,3098.22738,V4 BLS
Instance_900_100_,900,100,50,60.45735002,12.4165,12.41750001,0.008053891,2,67.23510194,0
Instance_900_100_,900,100,50,58.966645,12.4225,12.43,0.060374321,2,212.0067792,V4 BLS
Instance_900_100_,900,100,50,69.26909423,12.4365,12.4365,3.17982E-09,2,358.4097011,V4 BLS
Instance_900_100_,900,100,50,69.12577105,12.455,12.4565,0.012043356,2,568.4405119,V4 BLS
Instance_900_100_,900,100,50,68.76118708,12.4815,12.4885,0.056083003,2,979.47909,V4 BLS
Instance_900_100_,900,100,50,70.10215306,12.503,12.506,0.023994241,2,1471.901538,V4 BLS
Instance_900_100_,900,100,100,132.9690619,12.18375,12.18475001,0.008207737,2,139.1197541,0
Instance_900_100_,900,100,100,126.0937018,12.18425,12.18525001,0.008207373,2,410.4631681,V4 BLS
Instance_900_100_,900,100,100,134.7380528,12.18905,12.19005,0.008204101,2,1671.386411,V4 BLS
Instance_900_100_,900,100,150,266.9262757,12.71902222,12.72013572,0.008754573,2,276.3348238,0
Instance_900_100_,900,100,150,248.3757811,12.73495556,12.73573539,0.006123573,2,2580.19028,V4 BLS
Instance_900_100_,900,100,200,328.5063648,12.4005,12.4017,0.009677048,2,340.5871933,0
Instance_900_100_,900,100,200,319.02614,12.4378,12.43905,0.010050009,2,2015.541071,V4 BLS
Instance_1500_16_,1500,16,10,3.334556818,9.939,9.960863287,0.219974718,2,4.215450048,0
Instance_1500_16_,1500,16,10,2.898766994,9.949000003,9.952277781,0.032945803,2,14.02559304,V2 BLS
Instance_1500_16_,1500,16,10,2.724093199,9.951500004,9.959969734,0.085110078,2,30.15404224,V2 BLS
Instance_1500_16_,1500,16,10,2.793221951,9.961500002,9.966430558,0.049496116,2,74.32339883,V2 BLS
Instance_1500_16_,1500,16,10,2.510798216,9.965,9.965000008,7.52746E-08,2,346.2687101,V2 BLS
Instance_1500_16_,1500,16,10,2.71952486,9.965000007,9.969897966,0.049151624,2,444.5993249,V2 BLS
Instance_1500_16_,1500,16,10,2.408988237,9.970000006,9.97246069,0.024680884,2,1088.902121,V2 BLS
Instance_1500_16_,1500,16,10,2.426486015,9.970000006,9.970500006,0.005015045,2,1783.286612,V2 BLS
Instance_1500_16_,1500,16,10,2.38027215,9.970000009,9.973407939,0.034181851,2,2031.360761,V2 BLS
Instance_1500_16_,1500,16,10,2.476456165,9.975000005,9.978500005,0.035087719,2,2863.027903,V2 BLS
Instance_1500_16_,1500,16,10,2.258759022,9.98,9.98,0,2,3204.104824,V2 BLS
Instance_1500_16_,1500,16,50,15.70497298,11.305,11.3155,0.092879257,2,17.15442705,0
Instance_1500_16_,1500,16,50,16.82290673,11.3105,11.3155,0.044206711,2,325.261517,V2 BLS
Instance_1500_16_,1500,16,50,18.08746696,11.3205,11.325,0.039750894,2,1460.942707,V2 BLS
Instance_1500_16_,1500,16,50,18.62843394,11.322,11.3265,0.039745628,2,3233.010996,V2 BLS
Instance_1500_16_,1500,16,50,17.17130709,11.3225,11.327,0.039743873,2,3288.647397,V2 BLS
Instance_1500_16_,1500,16,100,72.12313008,10.6402,10.68518563,0.422789341,2,84.44692111,0
Instance_1500_16_,1500,16,150,202.5838768,11.27531111,11.27592818,0.005472715,2,205.2557151,0
Instance_1500_16_,1500,16,200,238.8440108,11.05635,11.0635,0.06466872,2,252.1201551,0
Instance_1500_50_,1500,50,10,7.439486027,12.78400001,12.80311491,0.149522068,2,8.265244961,0
Instance_1500_50_,1500,50,10,6.946804047,12.911,12.91100002,1.35474E-07,2,24.90485883,V4 BLS
Instance_1500_50_,1500,50,10,7.281527996,12.978,12.978,0,2,56.21728802,V4 BLS
Instance_1500_50_,1500,50,10,8.216011047,13.042,13.05459283,0.096555978,2,175.2656391,V4 BLS
Instance_1500_50_,1500,50,10,7.083543062,13.057,13.06983657,0.09831179,2,198.673285,V4 BLS
Instance_1500_50_,1500,50,10,6.619306087,13.08,13.10708519,0.207073318,2,312.8400369,V4 BLS
Instance_1500_50_,1500,50,10,6.684184074,13.151,13.15722404,0.047327487,2,477.950794,V4 BLS
Instance_1500_50_,1500,50,10,6.926800728,13.158,13.158,1.11717E-08,2,801.3710999,V4 BLS
Instance_1500_50_,1500,50,10,6.640341997,13.169,13.169,1.34889E-14,2,1082.43133,V4 BLS
Instance_1500_50_,1500,50,10,7.328794003,13.172,13.172,8.09151E-14,2,1267.627638,V4 BLS
Instance_1500_50_,1500,50,10,6.660235167,13.191,13.191,1.06788E-08,2,1739.998557,V4 BLS
Instance_1500_50_,1500,50,10,6.493306875,13.201,13.21110179,0.076522932,2,2758.650071,V4 BLS
Instance_1500_50_,1500,50,10,6.63210392,13.236,13.236,3.06131E-08,2,2765.906255,V4 BLS
Instance_1500_50_,1500,50,10,6.974159956,13.25,13.26459675,0.110164123,2,2787.501753,V4 BLS
Instance_1500_50_,1500,50,10,6.439450979,13.267,13.27237013,0.040477349,2,2968.260569,V4 BLS
Instance_1500_50_,1500,50,50,85.8982141,13.709,13.782,0.5324969,2,120.3881309,0
Instance_1500_50_,1500,50,50,152.442256,13.7295,13.7725,0.313194217,2,742.260515,V4 BLS
Instance_1500_50_,1500,50,100,334.3637938,13.82855,13.82960001,0.007593029,2,338.3458819,0
Instance_1500_50_,1500,50,100,326.7487791,13.83655,13.83775,0.008672685,2,1391.063339,V4 BLS
Instance_1500_50_,1500,50,150,627.6627779,14.07907778,14.08068317,0.011402695,2,633.6917639,0
Instance_1500_50_,1500,50,200,637.2985463,14.10635,14.11264362,0.044615544,2,645.2043459,0
Instance_1500_100_,1500,100,10,7.402719975,12.887,12.90827906,0.165120353,2,8.813071251,0
Instance_1500_100_,1500,100,10,8.086594105,12.9325,12.94897365,0.127381767,2,210.2244112,V4 BLS
Instance_1500_100_,1500,100,10,7.504897118,12.953,12.981,0.216166139,2,228.2391002,V4 BLS
Instance_1500_100_,1500,100,10,7.941163063,12.963,13.00511174,0.324861092,2,929.4510789,V4 BLS
Instance_1500_100_,1500,100,10,7.807463884,12.97,13.00819615,0.294496107,2,1231.288191,V4 BLS
Instance_1500_100_,1500,100,10,8.116160154,12.9715,13.02196563,0.389050042,2,1257.227204,V4 BLS
Instance_1500_100_,1500,100,10,13.60294724,12.972,12.972,3.41118E-08,2,1285.333809,V4 BLS
Instance_1500_100_,1500,100,10,8.761334896,13.0165,13.03818761,0.166616324,2,1625.470969,V4 BLS
Instance_1500_100_,1500,100,10,12.65323472,13.0355,13.03550001,7.89177E-08,2,1736.73636,V4 BLS
Instance_1500_100_,1500,100,10,9.700527906,13.04150001,13.05078053,0.071161401,2,1948.503405,V4 BLS
Instance_1500_100_,1500,100,10,8.915350676,13.07150001,13.08414572,0.096742593,2,1962.842037,V4 BLS
Instance_1500_100_,1500,100,10,12.60395193,13.1005,13.1055,0.038166482,2,1976.751947,V4 BLS
Instance_1500_100_,1500,100,10,9.008473873,13.1055,13.1442052,0.295335567,2,2071.769771,V4 BLS
Instance_1500_100_,1500,100,10,9.684311867,13.10550001,13.12240001,0.128953539,2,2256.652917,V4 BLS
Instance_1500_100_,1500,100,10,11.60723591,13.11750001,13.1225,0.038116918,2,2796.358114,V4 BLS
Instance_1500_100_,1500,100,10,12.07801127,13.1225,13.12250001,5.56255E-08,2,2809.544583,V4 BLS
Instance_1500_100_,1500,100,10,11.33380604,13.18150001,13.18880796,0.055440946,2,3289.964632,V4 BLS
Instance_1500_100_,1500,100,10,10.32310605,13.2075,13.23545375,0.211650562,2,3546.227993,V4 BLS
Instance_1500_100_,1500,100,50,80.29750919,13.6875,13.6875,6.03885E-09,2,83.85514307,0
Instance_1500_100_,1500,100,100,375.7969382,14.6753,14.6761,0.005451364,2,383.508106,0
Instance_1500_100_,1500,100,150,597.7178752,14.66288889,14.66433867,0.009887425,2,609.2823429,0
Instance_1500_100_,1500,100,150,603.208518,14.66563333,14.6661706,0.003663433,2,1834.518999,V4 BLS
Instance_1500_100_,1500,100,150,626.6121941,14.68851111,14.68988129,0.009328233,2,2480.450829,V4 BLS
Instance_1500_100_,1500,100,200,668.8805549,14.7234,14.98779518,1.79574815,2,684.8472929,0
Instance_1500_100_,1500,100,200,672.3557689,14.76305,14.79865,0.241142582,2,1383.387902,V4 BLS
