time,best,best bound,gap %,status
178.1098291873932,-1e+100,40.117111111113516,100.0,2
time,best,best bound,gap %,status
179.85899424552917,-0.33452222222194905,40.117111111113516,12092.360580606386,2
time,best,best bound,gap %,status
204.0143973827362,-0.33452222222194905,19.163215487072623,5828.532878858553,2
time,best,best bound,gap %,status
210.03269910812378,-0.33452222222194905,19.163215487072623,5828.532878858553,2
time,best,best bound,gap %,status
225.7560293674469,-0.33452222222194905,18.883929040239053,5745.044719244371,2
time,best,best bound,gap %,status
228.09898614883423,18.778611111111886,18.883929040239053,0.5608398219868755,2
time,best,best bound,gap %,status
234.75683617591858,18.778611111111886,18.863302734453512,0.4510004645205734,2
time,best,best bound,gap %,status
235.11332726478577,18.778611111111886,18.863302734453512,0.4510004645205734,2
time,best,best bound,gap %,status
238.68728399276733,18.778611111111886,18.860815031641387,0.43775293094417783,2
time,best,best bound,gap %,status
239.05168414115906,18.778611111111886,18.860815031641387,0.43775293094417783,2
time,best,best bound,gap %,status
242.41728734970093,18.778611111111886,18.85996489139201,0.4332257577451264,2
time,best,best bound,gap %,status
245.3648591041565,18.778611111111886,18.85996489139201,0.4332257577451264,2
time,best,best bound,gap %,status
258.0151791572571,18.778611111111886,18.804279522102767,0.13668961372597466,2
time,best,best bound,gap %,status
259.05952525138855,18.778611111111886,18.804279522102767,0.13668961372597466,2
time,best,best bound,gap %,status
265.480770111084,18.778611111111886,18.80264157370258,0.12796719868422454,2
time,best,best bound,gap %,status
268.81580328941345,18.778611111111886,18.80264157370258,0.12796719868422454,2
time,best,best bound,gap %,status
275.7122890949249,18.778611111111886,18.794993291661456,0.0872385100934128,2
time,best,best bound,gap %,status
276.74262714385986,18.778611111111886,18.794993291661456,0.0872385100934128,2
time,best,best bound,gap %,status
281.7663071155548,18.778611111111886,18.793696249132367,0.08033148954000617,2
time,best,best bound,gap %,status
285.42179918289185,18.778611111111886,18.793696249132367,0.08033148954000617,2
time,best,best bound,gap %,status
288.9411692619324,18.778611111111886,18.792289655855832,0.07284108852891925,2
time,best,best bound,gap %,status
290.0056462287903,18.778611111111886,18.792289655855832,0.07284108852891925,2
time,best,best bound,gap %,status
294.4451529979706,18.778611111111886,18.791036008913107,0.06616515847579876,2
time,best,best bound,gap %,status
297.11698627471924,18.778611111111886,18.791036008913107,0.06616515847579876,2
time,best,best bound,gap %,status
302.8787362575531,18.778611111111886,18.788652710991407,0.05347360260088368,2
time,best,best bound,gap %,status
303.7447781562805,18.778611111111886,18.788652710991407,0.05347360260088368,2
time,best,best bound,gap %,status
308.31493616104126,18.778611111111886,18.788147718888645,0.05078441488740479,2
time,best,best bound,gap %,status
310.82408332824707,18.778611111111886,18.788147718888645,0.05078441488740479,2
time,best,best bound,gap %,status
315.7238931655884,18.778611111111886,18.785506739922504,0.03672065399201721,2
time,best,best bound,gap %,status
316.97509717941284,18.778611111111886,18.785506739922504,0.03672065399201721,2
time,best,best bound,gap %,status
321.05737113952637,18.778611111111886,18.785425022011943,0.03628548916498353,2
time,best,best bound,gap %,status
323.5902621746063,18.778611111111886,18.785425022011943,0.03628548916498353,2
time,best,best bound,gap %,status
327.9322543144226,18.778611111111886,18.785083957048332,0.03446924747601019,2
time,best,best bound,gap %,status
329.33112812042236,18.778611111111886,18.785083957048332,0.03446924747601019,2
time,best,best bound,gap %,status
329.98051834106445,18.778611111111886,18.785043233380488,0.03425238549615889,2
time,best,best bound,gap %,status
332.191810131073,18.778611111111886,18.785043233380488,0.03425238549615889,2
time,best,best bound,gap %,status
332.8302221298218,18.778611111111886,18.78475688362735,0.032727513654226416,2
time,best,best bound,gap %,status
333.08173727989197,18.778611111111886,18.78475688362735,0.032727513654226416,2
time,best,best bound,gap %,status
333.0817451477051,18.778611111111886,18.78475688362735,0.032727513654226416,2
time,best,best bound,gap %,status
366.9379813671112,18.778611111111886,18.78475688362735,0.032727513654226416,2
