name,I size,L size,S size,model time,best obj,best bound,gap %,status,total time
Instance_168_50_,168,50,10,2.895867825,-921.19,-921.19,0,2,4.192106009
Instance_168_50_,168,50,50,16.51517391,-195.13,-195.126,0.002049915,2,18.62556481
Instance_168_50_,168,50,100,37.49700809,-95.2325,-95.2285,0.004200247,2,41.55125785
Instance_168_50_,168,50,150,60.38162494,-71.29533333,-71.282,0.018701551,2,66.34599018
Instance_168_50_,168,50,200,136.1137352,-51.1335,-51.122,0.022490148,2,143.8350482
Instance_270_50_,270,50,10,3.983243942,-966.64,-966.64,7.05662E-14,2,5.52540493
Instance_270_50_,270,50,50,19.34756303,-183.261,-183.261,0,2,21.58034205
Instance_270_50_,270,50,100,50.18288994,-96.089,-96.086,0.003122106,2,54.96760297
Instance_270_50_,270,50,150,75.94027185,-65.21622222,-65.21622222,0,2,82.68351912
Instance_270_50_,270,50,200,132.645623,-49.4815,-49.4815,7.07936E-12,2,141.3682919
Instance_500_50_,500,50,10,5.06977725,-1048.99,-1048.965,0.002383245,2,6.839803219
Instance_500_50_,500,50,50,26.00269794,-162.559,-162.559,0,2,28.7141788
Instance_500_50_,500,50,100,61.10265207,-90.826,-90.826,0,2,66.85383725
Instance_500_50_,500,50,150,91.87378693,-63.923,-63.923,0,2,100.4214332
Instance_500_50_,500,50,200,105.526089,-45.064,-45.064,0,2,116.2812889
Instance_900_50_,900,50,10,5.80518508,-846.685,-846.685,1.87982E-13,2,7.863258123
Instance_900_50_,900,50,50,33.37292862,-160.709,-160.709,0,2,36.93038106
Instance_900_50_,900,50,100,86.31524467,-82.8995,-82.89404545,0.006579709,2,93.77062297
Instance_900_50_,900,50,150,146.9023569,-50.78411111,-50.78411111,0,2,158.9322102
Instance_900_50_,900,50,200,193.6991448,-42.849,-42.849,0,2,207.7165771
Instance_1500_50_,1500,50,10,6.315670967,-636.885,-636.885,3.57009E-14,2,8.477821112
Instance_1500_50_,1500,50,50,38.62565112,-137.177,-137.177,0,2,42.47952199
Instance_1500_50_,1500,50,100,113.3399901,-69.4985,-69.49819231,0.000442732,2,121.5381539
Instance_1500_50_,1500,50,150,204.0516291,-52.80644444,-52.80644444,0,2,216.0889769
Instance_1500_50_,1500,50,200,222.4420149,-35.5015,-35.5015,0,2,238.4782619
