name,I size,L size,S size,model time,best obj,best bound,gap %,status,total time
Instance_168_70_,168,70,10,3.230791807,6.6,6.623377987,0.354211921,2,4.429480791
Instance_168_70_,168,70,50,13.08256316,6.7605,6.7665,0.088750832,2,15.36889601
Instance_168_70_,168,70,100,26.30429602,6.57885,6.57945,0.009120135,2,29.75999379
Instance_168_70_,168,70,150,43.19800186,7.204877781,7.205399772,0.007244964,2,48.41781902
Instance_168_70_,168,70,200,50.27132702,6.696450005,6.697400005,0.014186621,2,56.98853612
Instance_270_70_,270,70,10,4.163719893,8.48,8.519043011,0.460412863,2,5.70579195
Instance_270_70_,270,70,50,16.19786191,8.0345,8.0375,0.037338976,2,18.36473703
Instance_270_70_,270,70,100,39.497684,8.3806,8.3814,0.009545857,2,43.4849689
Instance_270_70_,270,70,150,54.37431383,8.492700006,8.493262307,0.006620999,2,60.95580816
Instance_270_70_,270,70,200,70.51456118,8.225650002,8.227200002,0.018843496,2,80.20432472
Instance_500_70_,500,70,10,3.885597944,10.344,10.35162301,0.073695029,2,5.62614584
Instance_500_70_,500,70,50,29.62523508,10.366,10.36700001,0.009646997,2,31.29962897
Instance_500_70_,500,70,100,65.5255909,9.970950004,9.972201078,0.012547192,2,69.94355392
Instance_500_70_,500,70,150,110.341393,10.63722222,10.63788874,0.006265947,2,115.1377218
Instance_500_70_,500,70,200,117.040684,9.985,9.985800003,0.008012044,2,122.8016748
Instance_900_70_,900,70,10,7.268047094,11.5395,11.55283333,0.115545156,2,8.932227135
Instance_900_70_,900,70,50,47.52792573,11.895,11.902,0.058848256,2,50.35569906
Instance_900_70_,900,70,100,157.9403658,12.4586,12.4877,0.233573596,2,177.5445261
Instance_900_70_,900,70,150,368.5076149,12.35628889,12.35743537,0.009278529,2,375.3835452
Instance_900_70_,900,70,200,427.19203,12.2843,12.2852,0.007326443,2,435.8115647
Instance_1500_70_,1500,70,10,14.16018701,13.1665,13.17239286,0.044756444,2,15.39729881
Instance_1500_70_,1500,70,50,92.00223303,14.3585,14.3995,0.285545147,2,96.82605076
Instance_1500_70_,1500,70,100,370.182977,14.4998,14.50114784,0.009295603,2,374.943897
Instance_1500_70_,1500,70,150,529.3686588,14.31895556,14.32035493,0.009772849,2,536.1600201
Instance_1500_70_,1500,70,200,918.5631862,14.59495,14.59635,0.009592359,2,928.9717321
