name,I size,L size,S size,model time,best obj,best bound,gap %,status,total time
Instance_168_70_,168,70,10,10801.16047,7.385,7.839145978,6.149573165,2,10802.22219
Instance_168_70_,168,70,50,8920.578245,6.233,8.45,35.56874699,2,10806.03154
Instance_168_70_,168,70,100,8648.166401,5.47125,8.35655,52.7356637,2,10813.48533
Instance_168_70_,168,70,150,35.10221601,1.886533333,16.563,777.9595731,2,10822.55569
Instance_168_70_,168,70,200,6906.060298,1.9416,8.5428,339.9876391,2,10835.32172
Instance_270_70_,270,70,10,10537.73544,9.230000001,9.651655924,4.568319861,2,10802.67487
Instance_270_70_,270,70,50,8963.148283,7.058,9.7935,38.75743837,2,10806.63983
Instance_270_70_,270,70,100,10811.67068,2.50145,10.52394303,320.7137072,2,10814.73731
Instance_270_70_,270,70,150,2984.771521,2.362822222,10.69172726,352.4981677,2,10821.66753
Instance_270_70_,270,70,200,6562.606193,2.3994,10.59815,341.7000083,2,10835.46683
Instance_500_70_,500,70,10,10462.87162,10.94450002,11.47727163,4.867939263,2,10802.62681
Instance_500_70_,500,70,50,7869.961706,8.2685,12.333,49.15643708,2,10810.0371
Instance_500_70_,500,70,100,10814.68205,4.56935,12.42438797,171.9071195,2,10818.2236
Instance_500_70_,500,70,150,3109.867752,3.0814,13.48038944,337.4761292,2,10830.80259
Instance_500_70_,500,70,200,6330.491651,2.82945,12.96275,358.1367404,2,10838.42801
Instance_900_70_,900,70,10,10762.84588,12.2865,12.89943771,4.988708849,2,10806.92869
Instance_900_70_,900,70,50,10810.27453,10.7085,13.848,29.31783163,2,10812.89431
Instance_900_70_,900,70,100,6722.014257,8.7409,15.1519,73.34485007,2,10824.96031
Instance_900_70_,900,70,150,3490.677649,3.644133333,15.6516202,329.5018533,2,10836.91005
Instance_900_70_,900,70,200,6752.969233,3.7517,15.69518931,318.3487302,2,10847.45498
Instance_1500_70_,1500,70,10,10406.30296,13.88250001,14.39344125,3.68046992,2,10804.30424
Instance_1500_70_,1500,70,50,10292.81318,12.923,16.40148985,26.917046,2,10815.49538
Instance_1500_70_,1500,70,100,7601.251088,10.3691,17.1575,65.46759121,2,10834.90779
Instance_1500_70_,1500,70,150,10835.23699,5.442044444,17.50074923,221.5840923,2,10842.04075
Instance_1500_70_,1500,70,200,6738.787266,4.9545,18.53293792,274.0627293,2,10857.33129
