time,best,best bound,gap
0.3051934242248535,11.083000000000002,25.002999999999908,125.5977623387161
time,best,best bound,gap
0.3051934242248535,11.083000000000002,25.002999999999908,125.5977623387161
time,best,best bound,gap
0.3091263771057129,11.083000000000002,18.291999999999934,65.04556528015819
time,best,best bound,gap
0.3211557865142822,18.032999999999937,18.291999999999934,1.4362557533410842
time,best,best bound,gap
0.3221445083618164,18.172999999999934,18.172999999999934,0.0
