time,best,best bound,gap %,status
8.652479887008667,-1e+100,54.64000000000008,100.0,2
time,best,best bound,gap %,status
8.655424118041992,15.973000000000022,54.64000000000008,242.07725536843427,2
time,best,best bound,gap %,status
8.661001920700073,15.973000000000022,22.977857142857214,43.854361377682224,2
time,best,best bound,gap %,status
8.673190116882324,22.899000000000065,22.957857142857215,0.25702931506681365,2
time,best,best bound,gap %,status
8.673608303070068,22.899000000000065,22.899000000000065,0.0,2
