time,best,best bound,gap
14.783841371536255,56.86800000000005,88.71949999999788,56.00953084335267
time,best,best bound,gap
14.789045333862305,56.86800000000005,88.71949999999788,56.00953084335267
time,best,best bound,gap
15.62378478050232,56.86800000000005,67.6765000000021,19.006295280301806
time,best,best bound,gap
16.040802717208862,66.53300000000206,67.6765000000021,1.718695985450823
time,best,best bound,gap
16.81496238708496,66.53300000000206,67.4060000000021,1.3121308222987178
time,best,best bound,gap
17.46622371673584,66.67300000000206,67.4060000000021,1.0993955574220595
time,best,best bound,gap
17.716542959213257,66.67300000000206,67.39250000000209,1.07914748098931
time,best,best bound,gap
18.008280038833618,66.67300000000206,67.39250000000209,1.07914748098931
time,best,best bound,gap
18.83427119255066,66.67300000000206,67.2275000000021,0.8316709912558543
time,best,best bound,gap
19.107739686965942,66.67300000000206,67.2275000000021,0.8316709912558543
time,best,best bound,gap
19.307493448257446,66.67300000000206,67.20850000000209,0.8031736984986588
time,best,best bound,gap
19.33370089530945,66.67300000000206,67.20850000000209,0.8031736984986588
time,best,best bound,gap
19.40895938873291,66.67300000000206,67.2065000000021,0.8001739834715936
time,best,best bound,gap
19.43752360343933,66.67300000000206,67.2065000000021,0.8001739834715936
time,best,best bound,gap
19.47424602508545,66.67300000000206,67.20600000000209,0.7994240547148219
time,best,best bound,gap
19.501413345336914,66.67300000000206,67.20600000000209,0.7994240547148219
time,best,best bound,gap
19.5245943069458,66.67300000000206,67.20600000000209,0.7994240547148219
time,best,best bound,gap
19.70459008216858,66.67300000000206,67.20600000000209,0.7994240547148219
time,best,best bound,gap
20.251768350601196,66.67300000000206,67.10300000000208,0.6449387308205836
time,best,best bound,gap
20.926366090774536,66.77100000000206,67.10300000000208,0.4972218478081979
time,best,best bound,gap
21.186144828796387,66.77100000000206,67.0850000000021,0.4702640367824743
time,best,best bound,gap
21.199054956436157,66.77100000000206,67.0850000000021,0.4702640367824743
time,best,best bound,gap
21.319944858551025,66.77100000000206,67.08100000000209,0.46427341211007944
time,best,best bound,gap
21.342996835708618,66.77100000000206,67.08100000000209,0.46427341211007944
time,best,best bound,gap
21.38473868370056,66.77100000000206,67.08100000000209,0.46427341211007944
time,best,best bound,gap
21.676558017730713,66.77100000000206,67.08100000000209,0.46427341211007944
time,best,best bound,gap
22.302999258041382,66.77100000000206,66.9805000000021,0.31375896721634766
time,best,best bound,gap
22.57705545425415,66.77100000000206,66.9805000000021,0.31375896721634766
time,best,best bound,gap
22.694736003875732,66.77100000000206,66.97200000000208,0.30102888978750597
time,best,best bound,gap
22.727993965148926,66.77100000000206,66.97200000000208,0.30102888978750597
time,best,best bound,gap
22.793713331222534,66.77100000000206,66.97100000000209,0.29953123361942324
time,best,best bound,gap
22.810328006744385,66.77100000000206,66.97100000000209,0.29953123361942324
time,best,best bound,gap
22.851165771484375,66.77100000000206,66.97100000000209,0.29953123361942324
time,best,best bound,gap
23.112579107284546,66.77100000000206,66.97100000000209,0.29953123361942324
time,best,best bound,gap
23.496995210647583,66.77100000000206,66.9205000000021,0.22389959713053137
time,best,best bound,gap
23.687655448913574,66.78500000000207,66.9205000000021,0.2028898704799244
time,best,best bound,gap
23.845391035079956,66.78500000000207,66.91300000000209,0.191659803848185
time,best,best bound,gap
23.87649941444397,66.78500000000207,66.91300000000209,0.191659803848185
time,best,best bound,gap
23.93593454360962,66.78500000000207,66.91150000000209,0.1894137905218499
time,best,best bound,gap
23.959901809692383,66.78500000000207,66.91150000000209,0.1894137905218499
time,best,best bound,gap
23.999627828598022,66.78500000000207,66.91100000000209,0.18866511941306444
time,best,best bound,gap
24.28537154197693,66.78500000000207,66.91100000000209,0.18866511941306444
time,best,best bound,gap
24.802874088287354,66.78500000000207,66.86950000000209,0.12652541738416884
time,best,best bound,gap
24.826943159103394,66.78500000000207,66.86950000000209,0.12652541738416884
time,best,best bound,gap
24.826943159103394,66.78500000000207,66.86950000000209,0.12652541738416884
time,best,best bound,gap
26.28774905204773,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
26.28774905204773,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
26.904380798339844,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
27.160227060317993,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
27.453876495361328,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
27.712555408477783,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
28.255396842956543,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
28.446290493011475,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.013550996780396,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.145575046539307,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.472625732421875,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.499989986419678,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.74795699119568,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.77379608154297,66.78500000000207,66.86950000000208,0.12652541738414758
time,best,best bound,gap
29.889612436294556,66.78500000000207,66.85150000000208,0.09957325746799855
time,best,best bound,gap
29.913570165634155,66.78500000000207,66.85150000000208,0.09957325746799855
time,best,best bound,gap
29.980263710021973,66.78500000000207,66.85096615398832,0.09877390729392911
time,best,best bound,gap
29.99803614616394,66.78500000000207,66.85096615398832,0.09877390729392911
time,best,best bound,gap
30.024682998657227,66.78500000000207,66.85094383224501,0.0987404840052925
time,best,best bound,gap
30.17481827735901,66.78500000000207,66.85094383224501,0.0987404840052925
time,best,best bound,gap
30.396129846572876,66.78500000000207,66.82450000000208,0.059145017593775016
time,best,best bound,gap
30.527955532073975,66.78500000000207,66.82450000000208,0.059145017593775016
time,best,best bound,gap
30.564111709594727,66.78500000000207,66.82350000000208,0.05764767537622536
time,best,best bound,gap
30.574260234832764,66.78500000000207,66.82350000000208,0.05764767537622536
time,best,best bound,gap
30.61285424232483,66.78500000000207,66.82350000000208,0.05764767537622536
time,best,best bound,gap
30.74738383293152,66.78500000000207,66.82350000000208,0.05764767537622536
time,best,best bound,gap
30.91302514076233,66.78500000000207,66.80850000000208,0.035187542112767846
time,best,best bound,gap
31.080958366394043,66.78500000000207,66.80850000000208,0.035187542112767846
time,best,best bound,gap
31.11210036277771,66.78500000000207,66.80850000000208,0.035187542112767846
time,best,best bound,gap
31.214160919189453,66.78500000000207,66.80850000000208,0.035187542112767846
time,best,best bound,gap
31.315194845199585,66.78500000000207,66.79750000000209,0.018716777719572756
time,best,best bound,gap
31.438514471054077,66.78500000000207,66.79750000000209,0.018716777719572756
time,best,best bound,gap
31.478917121887207,66.78500000000207,66.79750000000209,0.018716777719572756
time,best,best bound,gap
31.548705101013184,66.78500000000207,66.79750000000209,0.018716777719572756
time,best,best bound,gap
31.77274227142334,66.78500000000207,66.79500000000208,0.014973422175645438
time,best,best bound,gap
31.779083728790283,66.78500000000207,66.79500000000208,0.014973422175645438
time,best,best bound,gap
31.779083728790283,66.78500000000207,66.79500000000208,0.014973422175645438
time,best,best bound,gap
32.26459240913391,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.27279448509216,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.465758323669434,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.58262491226196,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.691648721694946,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.74813914299011,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.8128821849823,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.83155298233032,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.89101552963257,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.94924759864807,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.97517681121826,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.98157262802124,66.78500000000207,66.79500000000213,0.014973422175730552
time,best,best bound,gap
32.99826145172119,66.78500000000207,66.79200000000104,0.010481395521400603
time,best,best bound,gap
33.112919092178345,66.78500000000207,66.79200000000104,0.010481395521400603
time,best,best bound,gap
33.14938831329346,66.78500000000207,66.78943333333437,0.006638217162986997
