time,best,best bound,gap %,status
6.779197931289673,6.185599999998767,1e+100,1.6166580444907518e+101,2
time,best,best bound,gap %,status
8.528770685195923,125.76180000000097,133.71859999999984,6.326881453667809,2
time,best,best bound,gap %,status
8.534637689590454,125.84820000000097,133.71859999999984,6.253883647123127,2
time,best,best bound,gap %,status
8.603848934173584,128.03940000000097,128.07220000000098,0.02561711473187829,2
time,best,best bound,gap %,status
8.619204759597778,128.07140000000098,128.07220000000098,0.0006246515615493619,2
