time,best,best bound,gap %,status
7.561176061630249,5.755499999999909,6.041499999999899,4.969159933976099,2
time,best,best bound,gap %,status
7.598543167114258,5.858499999999909,5.875999999999909,0.2987112742169556,2
time,best,best bound,gap %,status
7.61449122428894,5.859499999999909,5.875999999999909,0.28159399266148977,2
time,best,best bound,gap %,status
7.630917072296143,5.862999999999909,5.872499999999909,0.16203308886236076,2
time,best,best bound,gap %,status
7.640566110610962,5.866499999999909,5.872499999999909,0.1022756328304836,2
time,best,best bound,gap %,status
7.644818067550659,5.867499999999909,5.869999999999909,0.04260758414997088,2
