"I","L","S","% Full accident coverage","% Partial1 accident coverage","% Partial2 accident coverage","% Partial3 accident coverage","% Null accident coverage","NA"
168,16,10,3.81399286987522,10.3020942829554,0.4,85.4839128471694,0,35
168,16,50,3.01014602164156,10.8887745971117,1.33430413386935,84.7667752473774,0,35
168,16,100,3.51774796544453,12.2411018577964,1.20309936761962,83.0380508091394,0,35
168,16,150,2.87205333465308,10.3020997217414,1.11889505752366,85.7069518860819,0,35
168,16,200,3.15316971043173,11.1570356918719,0.591603417526303,85.0981911801701,0,35
270,16,10,3.68685941296169,14.3356342019842,0.958605664488017,81.0189007205662,0,35
270,16,50,3.54309203394158,11.2157541780002,0.818757952573742,84.4223958354845,0,35
270,16,100,3.57843550078872,12.3642473478653,0.470747463151523,83.5865696881945,0,35
270,16,150,3.60268506078597,11.804302742576,0.851117935145906,83.7418942614921,0,35
270,16,200,3.44821803206997,12.6923495612783,0.704066099522095,83.1553663071296,0,35
500,16,10,6.25777650229983,17.6452721668746,0.27027027027027,75.8266810605553,0,35
500,16,50,4.36407683368,13.9307720052079,0.381147944127484,81.3240032169847,0,35
500,16,100,3.8760806545623,13.8584830837547,0.187848332914122,82.0775879287688,0,35
500,16,150,3.71566101628847,14.2331554525696,0.323577110756995,81.7276064203849,0,35
500,16,200,4.15768926887164,15.534397023893,0.407252731967713,79.9006609752676,0,35
900,16,10,4.11146671519012,16.4415081276783,0.435606060606061,79.0114190965255,0,35
900,16,50,4.18171523961887,18.3665148678633,0.1754507949752,77.2763190975426,0,35
900,16,100,4.36749871848964,18.0290754022958,0.400439576185091,77.2029863030295,0,35
900,16,150,5.1951519417605,18.1248226108827,0.399341535780445,76.2806839115763,0,35
900,16,200,4.16036052772435,18.1270988056982,0.479570673917633,77.2329699926598,0,35
1500,16,10,5.31110464817351,20.6252146080464,0.473856209150327,73.5898245346298,0,35
1500,16,50,6.43025826364371,21.4807867826457,0.472869564298136,71.6160853894125,0,35
1500,16,100,5.36473417586545,20.3082926892005,0.330095752332838,73.9968773826012,0,35
1500,16,150,5.03971886183597,21.1234509710603,0.567829791602469,73.2690003755012,0,35
1500,16,200,5.81840298523163,20.2429840332481,0.588935215722159,73.3496777657981,0,35
