"I","L","Amb 1","Amb 2","Mean % Full","Mean % P1","Mean % P2","Mean % P3","Mean % Null"
10,100,35,20,34.2943702322969,9.86651181291463,38.4332329561982,16.7867796576438,0.504162812210916
50,100,35,20,22.2354742138698,14.5769290958227,16.7337340514832,44.0524278397436,2.40143479908078
100,100,35,20,1.06894013058084,15.058557421438,3.78600912033109,74.8770796110676,5.20941371658241
150,100,35,20,0.894838136648353,15.3603342354952,3.8717035900374,75.0038962574702,4.86922778034878
200,100,35,20,0.971456399992123,15.8696307212684,4.09472432563766,73.6706853714322,5.39350318166966
