time,best,best bound,gap %,status
1268.476508140564,-1e+100,90.81086000004598,100.0,2
time,best,best bound,gap %,status
1286.8853628635406,4.40898000000265,90.81086000004598,1959.67956307335,2
time,best,best bound,gap %,status
2033.453829050064,4.40898000000265,23.065192673396695,423.14124068112875,2
time,best,best bound,gap %,status
2489.4499418735504,6.520780000002718,23.065192673396695,253.71830783107362,2
time,best,best bound,gap %,status
7540.989755153656,6.520780000002718,23.065192673396695,253.71830783107362,2
