time,best,best bound,gap %,status
41.32109212875366,3.407999999999967,14.870000000000141,336.3262910798205,2
time,best,best bound,gap %,status
52.834949016571045,3.422999999999967,9.516194298486253,178.0074291114912,2
time,best,best bound,gap %,status
65.3505961894989,9.096999999999941,9.473337367871302,4.13693929725584,2
time,best,best bound,gap %,status
66.34450316429138,9.116999999999939,9.473337367871302,3.908493669752834,2
time,best,best bound,gap %,status
76.51151323318481,9.131999999999938,9.451654754261812,3.500380576674073,2
time,best,best bound,gap %,status
289.47938418388367,9.20049999999994,9.221700892857152,0.2304319641020883,2
time,best,best bound,gap %,status
290.27338194847107,9.200499999999938,9.200500000000009,7.722870884844357e-13,2
