"I","L","Amb 1","Amb 2","Mean % Full","Mean % P1","Mean % P2","Mean % P3","Mean % Null"
168,30,10,6,13.6690925940375,1.83347821476747,64.5312193358849,13.4523757947473,6.51383406056292
270,30,10,6,14.9028483115662,2.15224841481576,64.2068677944113,13.238726352374,5.49930912683282
500,30,10,6,16.7265594026347,2.33157049029461,66.4495414330082,8.91237310756844,5.57995556649405
168,30,20,11,15.5514514969166,2.05630535914434,64.2890559353627,12.6671142529244,5.43607295565193
270,30,20,11,15.5207371675381,2.02232304736105,64.2738968959478,13.4929647644693,4.69007812468378
500,30,20,11,15.5213472932528,2.44410892547849,63.0973121125838,14.6272172794599,4.31001438922501
168,30,35,20,15.0624336783592,2.63413803010571,61.1180862875811,17.1311936191155,4.05414838483842
270,30,35,20,16.1262134656936,2.76415871733363,63.582172842724,14.2147547176428,3.31270025660595
500,30,35,20,16.1797951253649,3.01393788980821,62.1155938409517,15.1738138956246,3.51685924825058
