time,elapsed time,best,best bound,gap %,status
0.5741622447967529,0.44568443298339844,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.5945549011230469,0.44568443298339844,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.7796711921691895,0.44568443298339844,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.5192046165466309,0.8150365352630615,-1e+100,-0.14700000000002403,100.0,2
time,elapsed time,best,best bound,gap %,status
0.5202014446258545,0.8150365352630615,-0.29750000000002413,-0.14700000000002403,50.58823529411358,2
time,elapsed time,best,best bound,gap %,status
0.5241913795471191,0.8150365352630615,-0.29750000000002413,-0.29750000000002413,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.5081357955932617,1.1771903038024902,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.5091345310211182,1.1771903038024902,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.5110979080200195,1.1771903038024902,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.44928908348083496,1.5134844779968262,-1e+100,-0.1470000000000187,100.0,2
time,elapsed time,best,best bound,gap %,status
0.45032382011413574,1.5134844779968262,-0.2975000000000188,-0.1470000000000187,50.58823529411448,2
time,elapsed time,best,best bound,gap %,status
0.4535946846008301,1.5134844779968262,-0.2975000000000188,-0.2975000000000188,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.495861291885376,1.8407306671142578,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.4971613883972168,1.8407306671142578,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.4991569519042969,1.8407306671142578,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.3653600215911865,2.110275983810425,-1e+100,-0.1470000000000187,100.0,2
time,elapsed time,best,best bound,gap %,status
0.3676002025604248,2.110275983810425,-0.2975000000000188,-0.1470000000000187,50.58823529411448,2
time,elapsed time,best,best bound,gap %,status
0.37008047103881836,2.110275983810425,-0.2975000000000188,-0.2975000000000188,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.3914773464202881,2.3720874786376953,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.39247632026672363,2.3720874786376953,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.3945152759552002,2.3720874786376953,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.3693971633911133,2.630467176437378,-1e+100,-0.14700000000001248,100.0,2
time,elapsed time,best,best bound,gap %,status
0.3704488277435303,2.630467176437378,-0.2975000000000126,-0.14700000000001248,50.58823529411555,2
time,elapsed time,best,best bound,gap %,status
0.37246060371398926,2.630467176437378,-0.2975000000000126,-0.2975000000000126,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.4000382423400879,2.9127144813537598,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.4010322093963623,2.9127144813537598,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.4030263423919678,2.9127144813537598,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.41633176803588867,3.2204620838165283,-1e+100,-0.14700000000002691,100.0,2
time,elapsed time,best,best bound,gap %,status
0.4173290729522705,3.2204620838165283,-0.297500000000027,-0.14700000000002691,50.58823529411309,2
time,elapsed time,best,best bound,gap %,status
0.4196314811706543,3.2204620838165283,-0.297500000000027,-0.297500000000027,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.38829874992370605,3.5046350955963135,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.3897111415863037,3.5046350955963135,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.3910355567932129,3.5046350955963135,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.38523030281066895,3.7786781787872314,-1e+100,-0.14700000000002492,100.0,2
time,elapsed time,best,best bound,gap %,status
0.3862268924713135,3.7786781787872314,-0.297500000000025,-0.14700000000002492,50.588235294113424,2
time,elapsed time,best,best bound,gap %,status
0.3872241973876953,3.7786781787872314,-0.297500000000025,-0.297500000000025,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.3949284553527832,4.055715322494507,-1e+100,-0.10700000000001825,100.0,2
time,elapsed time,best,best bound,gap %,status
0.39733099937438965,4.055715322494507,-0.2575000000000183,-0.10700000000001825,58.446601941743445,2
time,elapsed time,best,best bound,gap %,status
0.4003753662109375,4.055715322494507,-0.2575000000000183,-0.2575000000000183,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.3586583137512207,4.300360918045044,-1e+100,-0.14700000000002492,100.0,2
time,elapsed time,best,best bound,gap %,status
0.35965561866760254,4.300360918045044,-0.297500000000025,-0.14700000000002492,50.588235294113424,2
time,elapsed time,best,best bound,gap %,status
0.3616499900817871,4.300360918045044,-0.297500000000025,-0.297500000000025,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
