time,elapsed time,best,best bound,gap %,status
313.22017097473145,286.4671280384064,-1e+100,63.26505000000061,100.0,2
time,elapsed time,best,best bound,gap %,status
313.23537397384644,286.4671280384064,62.79210000000062,63.26505000000061,0.7531998452034341,2
time,elapsed time,best,best bound,gap %,status
313.24467873573303,286.4671280384064,62.79210000000062,62.95664764818577,0.2620515131444039,2
time,elapsed time,best,best bound,gap %,status
313.3133490085602,286.4671280384064,62.87705000000063,62.94789764818578,0.11267648241313777,2
time,elapsed time,best,best bound,gap %,status
313.3336579799652,286.4671280384064,62.88005000000063,62.9048135787178,0.03938225035948608,2
time,elapsed time,best,best bound,gap %,status
313.33862686157227,286.4671280384064,62.88005000000063,62.9048135787178,0.03938225035948608,2
time,elapsed time,best,best bound,gap %,status
313.340411901474,286.4671280384064,62.88005000000063,62.90044810339959,0.03243970607364409,2
time,elapsed time,best,best bound,gap %,status
313.34892201423645,286.4671280384064,62.88005000000063,62.90044810339959,0.03243970607364409,2
time,elapsed time,best,best bound,gap %,status
313.3503370285034,286.4671280384064,62.88005000000063,62.88084825757638,0.0012694925906584858,2
n
e
w
time,elapsed time,best,best bound,gap %,status
323.9583728313446,1157.060465812683,-1e+100,63.14169999999952,100.0,2
time,elapsed time,best,best bound,gap %,status
323.97424602508545,1157.060465812683,62.670399999999546,63.14169999999952,0.7520296663177104,2
time,elapsed time,best,best bound,gap %,status
323.98352909088135,1157.060465812683,62.670399999999546,62.8187976481847,0.23679065106518207,2
time,elapsed time,best,best bound,gap %,status
324.0417718887329,1157.060465812683,62.74419999999955,62.8100476481847,0.10494619133744389,2
time,elapsed time,best,best bound,gap %,status
324.0461657047272,1157.060465812683,62.74419999999955,62.778364064400854,0.05444975695172278,2
time,elapsed time,best,best bound,gap %,status
324.0512399673462,1157.060465812683,62.74419999999955,62.778364064400854,0.05444975695172278,2
time,elapsed time,best,best bound,gap %,status
324.0532388687134,1157.060465812683,62.74419999999955,62.7722416931421,0.04469208810144681,2
time,elapsed time,best,best bound,gap %,status
324.0624289512634,1157.060465812683,62.74419999999955,62.7722416931421,0.04469208810144681,2
time,elapsed time,best,best bound,gap %,status
324.06526494026184,1157.060465812683,62.74419999999955,62.75077070823381,0.010472216131940531,2
time,elapsed time,best,best bound,gap %,status
324.06883692741394,1157.060465812683,62.74419999999955,62.75077070823381,0.010472216131940531,2
time,elapsed time,best,best bound,gap %,status
324.0695848464966,1157.060465812683,62.74419999999955,62.75013805486776,0.009463910398427292,2
n
e
w
time,elapsed time,best,best bound,gap %,status
331.77371191978455,1460.404582977295,-1e+100,63.26505000000061,100.0,2
time,elapsed time,best,best bound,gap %,status
331.79119896888733,1460.404582977295,62.79210000000062,63.26505000000061,0.7531998452034341,2
time,elapsed time,best,best bound,gap %,status
331.8017108440399,1460.404582977295,62.79210000000062,62.95664764818577,0.2620515131444039,2
time,elapsed time,best,best bound,gap %,status
331.8803038597107,1460.404582977295,62.87705000000063,62.94789764818578,0.11267648241313777,2
time,elapsed time,best,best bound,gap %,status
331.90249609947205,1460.404582977295,62.88005000000063,62.9048135787178,0.03938225035948608,2
time,elapsed time,best,best bound,gap %,status
331.90779089927673,1460.404582977295,62.88005000000063,62.9048135787178,0.03938225035948608,2
time,elapsed time,best,best bound,gap %,status
331.91001987457275,1460.404582977295,62.88005000000063,62.90044810339959,0.03243970607364409,2
time,elapsed time,best,best bound,gap %,status
331.92078399658203,1460.404582977295,62.88005000000063,62.90044810339959,0.03243970607364409,2
time,elapsed time,best,best bound,gap %,status
331.92289113998413,1460.404582977295,62.88005000000063,62.88084825757638,0.0012694925906584858,2
n
e
w
time,elapsed time,best,best bound,gap %,status
321.4394791126251,2644.01762008667,-1e+100,63.181599999999555,100.0,2
time,elapsed time,best,best bound,gap %,status
321.4557330608368,2644.01762008667,62.71744999999957,63.181599999999555,0.7400651652769452,2
time,elapsed time,best,best bound,gap %,status
321.4656751155853,2644.01762008667,62.71744999999957,62.85869764818472,0.22521267714990145,2
time,elapsed time,best,best bound,gap %,status
321.53600788116455,2644.01762008667,62.784099999999576,62.85394764818473,0.11125053665681814,2
time,elapsed time,best,best bound,gap %,status
321.53927397727966,2644.01762008667,62.784099999999576,62.819961372349724,0.05711855764460746,2
time,elapsed time,best,best bound,gap %,status
321.5455927848816,2644.01762008667,62.784099999999576,62.819961372349724,0.05711855764460746,2
time,elapsed time,best,best bound,gap %,status
321.5477759838104,2644.01762008667,62.784099999999576,62.81288173488199,0.0458423946228664,2
time,elapsed time,best,best bound,gap %,status
321.5566611289978,2644.01762008667,62.784099999999576,62.81288173488199,0.0458423946228664,2
time,elapsed time,best,best bound,gap %,status
321.56122303009033,2644.01762008667,62.784099999999576,62.79280355277611,0.013862670288386642,2
time,elapsed time,best,best bound,gap %,status
321.5660140514374,2644.01762008667,62.784099999999576,62.79280355277611,0.013862670288386642,2
time,elapsed time,best,best bound,gap %,status
321.5673260688782,2644.01762008667,62.784099999999576,62.790412499999576,0.010054297186708076,2
n
e
w
time,elapsed time,best,best bound,gap %,status
318.84173011779785,2936.2449350357056,-1e+100,63.26505000000061,100.0,2
time,elapsed time,best,best bound,gap %,status
318.85704612731934,2936.2449350357056,62.79210000000062,63.26505000000061,0.7531998452034341,2
time,elapsed time,best,best bound,gap %,status
318.86631083488464,2936.2449350357056,62.79210000000062,62.95664764818577,0.2620515131444039,2
time,elapsed time,best,best bound,gap %,status
318.93440794944763,2936.2449350357056,62.87705000000063,62.94789764818578,0.11267648241313777,2
time,elapsed time,best,best bound,gap %,status
