time,elapsed time,best,best bound,gap %,status
0.3095059394836426,12599.339241027832,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.3104879856109619,12599.339241027832,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.3117527961730957,12599.339241027832,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.18053293228149414,12599.490238904953,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.18154382705688477,12599.490238904953,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.18284964561462402,12599.490238904953,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.1728687286376953,12599.63129067421,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.173872709274292,12599.63129067421,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17531681060791016,12599.63129067421,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.1718769073486328,12599.772732496262,-1e+100,1.1784999999999872,100.0,2
time,elapsed time,best,best bound,gap %,status
0.1730031967163086,12599.772732496262,0.8964999999999872,1.1784999999999872,31.455660903514115,2
time,elapsed time,best,best bound,gap %,status
0.17447996139526367,12599.772732496262,0.8964999999999872,0.8964999999999872,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17197179794311523,12599.915412187576,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.17296266555786133,12599.915412187576,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17427992820739746,12599.915412187576,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17091608047485352,12600.057879209518,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.17198991775512695,12600.057879209518,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17344403266906738,12600.057879209518,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.16987919807434082,12600.199888467789,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.17082524299621582,12600.199888467789,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17215418815612793,12600.199888467789,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17254114151000977,12600.342619419098,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.17387795448303223,12600.342619419098,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17572402954101562,12600.342619419098,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.18671274185180664,12600.482803106308,-1e+100,1.5699999999999892,100.0,2
time,elapsed time,best,best bound,gap %,status
0.18772101402282715,12600.482803106308,1.157499999999989,1.5699999999999892,35.6371490280781,2
time,elapsed time,best,best bound,gap %,status
0.1894090175628662,12600.482803106308,1.157499999999989,1.157499999999989,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17254185676574707,12600.623891115189,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.1736922264099121,12600.623891115189,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17534995079040527,12600.623891115189,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17084217071533203,12600.764981031418,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.1724860668182373,12600.764981031418,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.1741170883178711,12600.764981031418,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17312121391296387,12600.909322023392,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.17406320571899414,12600.909322023392,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.17590618133544922,12600.909322023392,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.17977404594421387,12601.059216976166,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.18086004257202148,12601.059216976166,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
0.18284296989440918,12601.059216976166,0.8964999999999901,0.8964999999999901,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.20450997352600098,12601.22505903244,-1e+100,1.2180000000000055,100.0,2
time,elapsed time,best,best bound,gap %,status
0.20544219017028809,12601.22505903244,0.9265000000000054,1.2180000000000055,31.462493254182235,2
time,elapsed time,best,best bound,gap %,status
0.20712995529174805,12601.22505903244,0.9970000000000054,0.9970000000000054,0.0,2
n
e
w
time,elapsed time,best,best bound,gap %,status
0.1956632137298584,12601.388828277588,-1e+100,1.17849999999999,100.0,2
time,elapsed time,best,best bound,gap %,status
0.1967921257019043,12601.388828277588,0.8964999999999901,1.17849999999999,31.455660903514016,2
time,elapsed time,best,best bound,gap %,status
