n
e
w
time,elapsed time,best,best bound,gap %,status
312.063264131546,572.9009530544281,-1e+100,63.111550002812656,100.0,2
time,elapsed time,best,best bound,gap %,status
312.0785641670227,572.9009530544281,62.69715000281262,63.111550002812656,0.6609550832556917,2
time,elapsed time,best,best bound,gap %,status
312.0887281894684,572.9009530544281,62.69715000281262,62.91083148591285,0.3408153051464785,2
time,elapsed time,best,best bound,gap %,status
312.17504620552063,572.9009530544281,62.85345000281262,62.90358148591286,0.0797593180612905,2
time,elapsed time,best,best bound,gap %,status
312.19424200057983,572.9009530544281,62.85560000281262,62.877897903613004,0.03547480383511426,2
time,elapsed time,best,best bound,gap %,status
312.20015001296997,572.9009530544281,62.85560000281262,62.877897903613004,0.03547480383511426,2
time,elapsed time,best,best bound,gap %,status
312.20135617256165,572.9009530544281,62.85560000281262,62.8776402199337,0.03506484246446536,2
time,elapsed time,best,best bound,gap %,status
312.21148228645325,572.9009530544281,62.85560000281262,62.8776402199337,0.03506484246446536,2
time,elapsed time,best,best bound,gap %,status
312.215145111084,572.9009530544281,62.85560000281262,62.86272994704813,0.011343371529647865,2
time,elapsed time,best,best bound,gap %,status
312.2194240093231,572.9009530544281,62.85560000281262,62.86272994704813,0.011343371529647865,2
time,elapsed time,best,best bound,gap %,status
312.22114419937134,572.9009530544281,62.85560000281262,62.862185238629436,0.010476768683330823,2
time,elapsed time,best,best bound,gap %,status
312.2338981628418,572.9009530544281,62.85560000281262,62.862185238629436,0.010476768683330823,2
time,elapsed time,best,best bound,gap %,status
312.2348861694336,572.9009530544281,62.85560000281262,62.85860000281262,0.004772844424149752,2
n
e
w
time,elapsed time,best,best bound,gap %,status
313.787015914917,859.6358671188354,-1e+100,63.046600000000986,100.0,2
time,elapsed time,best,best bound,gap %,status
313.8023979663849,859.6358671188354,62.601100000001,63.046600000000986,0.7116488368414954,2
time,elapsed time,best,best bound,gap %,status
313.811851978302,859.6358671188354,62.601100000001,62.747197648186145,0.2333787236728191,2
time,elapsed time,best,best bound,gap %,status
313.88030982017517,859.6358671188354,62.667600000001,62.73844764818615,0.11305307397307288,2
time,elapsed time,best,best bound,gap %,status
313.89682507514954,859.6358671188354,62.670600000001,62.69570513875592,0.040058877296398024,2
time,elapsed time,best,best bound,gap %,status
313.90170788764954,859.6358671188354,62.670600000001,62.69570513875592,0.040058877296398024,2
time,elapsed time,best,best bound,gap %,status
313.9033658504486,859.6358671188354,62.670600000001,62.691136211269104,0.03276849315005958,2
time,elapsed time,best,best bound,gap %,status
313.91157698631287,859.6358671188354,62.670600000001,62.691136211269104,0.03276849315005958,2
time,elapsed time,best,best bound,gap %,status
313.914128780365,859.6358671188354,62.670600000001,62.67212810553733,0.0024383132383131658,2
n
e
w
time,elapsed time,best,best bound,gap %,status
329.5372221469879,1765.134267091751,-1e+100,63.138650000000034,100.0,2
time,elapsed time,best,best bound,gap %,status
329.55307602882385,1765.134267091751,62.69085000000005,63.138650000000034,0.7142988171319838,2
time,elapsed time,best,best bound,gap %,status
329.56270599365234,1765.134267091751,62.69085000000005,62.8392476481852,0.23671340903042895,2
time,elapsed time,best,best bound,gap %,status
329.61696696281433,1765.134267091751,62.75965000000005,62.833497648185194,0.11766739965111898,2
time,elapsed time,best,best bound,gap %,status
329.6329960823059,1765.134267091751,62.76265000000005,62.7901023497722,0.04373994688265629,2
time,elapsed time,best,best bound,gap %,status
329.63764095306396,1765.134267091751,62.76265000000005,62.7901023497722,0.04373994688265629,2
time,elapsed time,best,best bound,gap %,status
329.6397349834442,1765.134267091751,62.76265000000005,62.78358419233325,0.033354538620023966,2
time,elapsed time,best,best bound,gap %,status
329.6476001739502,1765.134267091751,62.76265000000005,62.78358419233325,0.033354538620023966,2
time,elapsed time,best,best bound,gap %,status
329.6490812301636,1765.134267091751,62.76265000000005,62.76465032261445,0.00318712261894592,2
n
e
w
time,elapsed time,best,best bound,gap %,status
313.696683883667,2052.704689979553,-1e+100,63.03969999999969,100.0,2
time,elapsed time,best,best bound,gap %,status
313.7124719619751,2052.704689979553,62.59004999999971,63.03969999999969,0.7184049221880894,2
time,elapsed time,best,best bound,gap %,status
313.72179079055786,2052.704689979553,62.59004999999971,62.74029764818485,0.24005037251950403,2
time,elapsed time,best,best bound,gap %,status
313.7775950431824,2052.704689979553,62.66069999999971,62.73354764818486,0.11625731628461433,2
time,elapsed time,best,best bound,gap %,status
313.7955570220947,2052.704689979553,62.66369999999971,62.69316260618211,0.047017022905456084,2
time,elapsed time,best,best bound,gap %,status
313.8006110191345,2052.704689979553,62.66369999999971,62.69316260618211,0.047017022905456084,2
time,elapsed time,best,best bound,gap %,status
313.8032639026642,2052.704689979553,62.66369999999971,62.68508820454948,0.03413172945385085,2
time,elapsed time,best,best bound,gap %,status
313.81106877326965,2052.704689979553,62.66369999999971,62.68508820454948,0.03413172945385085,2
time,elapsed time,best,best bound,gap %,status
313.81246304512024,2052.704689979553,62.66369999999971,62.66546789445674,0.0028212417348992785,2
n
e
w
time,elapsed time,best,best bound,gap %,status
324.48769307136536,2349.02202296257,-1e+100,63.22675000000029,100.0,2
time,elapsed time,best,best bound,gap %,status
324.50288009643555,2349.02202296257,62.774100000000296,63.22675000000029,0.7210776418936937,2
time,elapsed time,best,best bound,gap %,status
324.5117361545563,2349.02202296257,62.774100000000296,62.927347648185446,0.2441255998654694,2
time,elapsed time,best,best bound,gap %,status
324.56653904914856,2349.02202296257,62.850750000000296,62.91859764818545,0.1079504193428879,2
time,elapsed time,best,best bound,gap %,status
