time,best,best bound,gap %,status
1.2998778820037842,-1e+100,2.7726111111111162,100.0,2
time,best,best bound,gap %,status
1.2998778820037842,2.6292777777777827,2.7726111111111162,5.451433642529632,2
time,best,best bound,gap %,status
1.3154993057250977,2.6292777777777827,2.650944444444449,0.8240539227079602,2
time,best,best bound,gap %,status
1.3154993057250977,2.6292777777777827,2.650944444444449,0.8240539227079602,2
time,best,best bound,gap %,status
1.3154993057250977,2.6292777777777827,2.637611111111116,0.3169438164261398,2
