time,best,best bound,gap %,status
25.678977966308594,1.973499999999899,8.101999999999956,310.5396503673864,2
time,best,best bound,gap %,status
45.83579897880554,1.9794999999998986,5.4205,173.83177570094858,2
time,best,best bound,gap %,status
91.92689394950867,4.733999999999845,5.353,13.075623151672467,2
time,best,best bound,gap %,status
193.2944450378418,4.741999999999843,5.2865,11.482496836781431,2
time,best,best bound,gap %,status
273.5332190990448,4.788999999999834,5.2700000000000005,10.043850490711705,2
time,best,best bound,gap %,status
415.69562792778015,4.817999999999831,5.2655,9.288086342884707,2
time,best,best bound,gap %,status
517.3591771125793,4.81899999999983,5.2655,9.265407760950108,2
time,best,best bound,gap %,status
517.4259140491486,4.820999999999827,5.2655,9.220078821825114,2
time,best,best bound,gap %,status
595.6023259162903,4.8239999999998275,5.2655,9.152155887234423,2
time,best,best bound,gap %,status
622.9648711681366,4.824999999999827,5.2655,9.129533678760396,2
time,best,best bound,gap %,status
689.9269659519196,4.826499999999826,5.2655,9.095617942612451,2
time,best,best bound,gap %,status
689.9967069625854,4.831499999999824,5.2655,8.982717582535276,2
time,best,best bound,gap %,status
757.33291888237,4.8424999999998235,5.2655,8.735157459993644,2
time,best,best bound,gap %,status
864.7812190055847,4.843499999999823,5.2655,8.712707752662181,2
time,best,best bound,gap %,status
903.9828159809113,4.845499999999822,5.2655,8.66783613662561,2
time,best,best bound,gap %,status
1047.236350774765,4.851499999999817,5.2655,8.533443264973704,2
time,best,best bound,gap %,status
1160.8768949508667,4.853499999999813,5.2655,8.488719480791246,2
time,best,best bound,gap %,status
1186.8328411579132,4.856499999999812,5.2655,8.421702872443198,2
time,best,best bound,gap %,status
1186.9289939403534,4.861499999999811,5.2655,8.310192327475157,2
time,best,best bound,gap %,status
1240.6691198349,4.863499999999812,5.2655,8.26565230801283,2
time,best,best bound,gap %,status
1266.4216749668121,4.864499999999814,5.2655,8.243396032484359,2
time,best,best bound,gap %,status
1407.11976480484,4.865499999999813,5.264,8.190319597167857,2
time,best,best bound,gap %,status
1679.8363921642303,4.866499999999813,5.264,8.168087948221569,2
